(35, 3, 16, 17, 5904);ג;נ;ד;ב;ע;ו;ך;ש;י;(35, 3, 16, 9, 5896)
(35, 3, 16, 26, 5913);מ;ל;ן;י;ר;מ;א;ו;ו;(35, 3, 16, 18, 5905)
(35, 3, 16, 35, 5922);נ;ד;כ;ו;ב;נ;א;כ;ל;(35, 3, 16, 27, 5914)
(35, 3, 16, 44, 5931);ן;י;ח;ש;ח;א;ל;ר;צ;(35, 3, 16, 36, 5923)
(35, 3, 16, 53, 5940);נ;ד;ל;ע;ה;נ;ח;נ;א;(35, 3, 16, 45, 5932)
(35, 3, 16, 62, 5949);ב;ת;ה;ל;ם;ג;ת;פ;ה;(35, 3, 16, 54, 5941)
(35, 3, 17, 6, 5958);י;ת;י;א;ן;ה;ך;ת;ו;(35, 3, 16, 63, 5950)
(35, 3, 17, 15, 5967);נ;א;י;ד;א;נ;ה;ל;א;(35, 3, 17, 7, 5959)
(35, 3, 17, 24, 5976);י;ן;י;ח;ל;פ;א;נ;ח;(35, 3, 17, 16, 5968)
(35, 3, 17, 33, 5985);ת;ו;ב;ז;י;ש;ל;ל;כ;(35, 3, 17, 25, 5977)
(35, 3, 17, 42, 5994);נ;ן;ו;ת;א;ן;מ;א;נ;(35, 3, 17, 34, 5986)
(35, 3, 17, 51, 6003);ו;א;ת;ד;ק;י;א;ר;ו;(35, 3, 17, 43, 5995)
(35, 3, 17, 60, 6012);א;כ;ל;מ;ך;ד;י;ן;מ;(35, 3, 17, 52, 6004)
(35, 3, 18, 4, 6021);ל;ן;ה;ו;ב;ז;י;ש;י;(35, 3, 17, 61, 6013)
(35, 3, 18, 13, 6030);א;ו;ה;ל;ע;י;ד;י;א;(35, 3, 18, 5, 6022)
(35, 3, 18, 22, 6039);ל;י;ד;א;כ;ל;מ;ך;ל;(35, 3, 18, 14, 6031)
(35, 3, 18, 31, 6048);י;א;א;ל;ך;י;ה;ל;א;(35, 3, 18, 23, 6040)
(35, 3, 18, 40, 6057);ן;י;ח;ל;פ;א;נ;י;ת;(35, 3, 18, 32, 6049)
(35, 3, 18, 49, 6066);א;ב;ה;ד;ם;ל;צ;ל;ו;(35, 3, 18, 41, 6058)
(35, 3, 18, 58, 6075);א;ל;ת;מ;י;ק;ה;י;ד;(35, 3, 18, 50, 6067)
(35, 3, 19, 5, 6084);ן;י;ד;א;ב;ד;ג;ס;נ;(35, 3, 18, 59, 6076)
(35, 3, 19, 14, 6093);ה;ר;צ;נ;ד;כ;ו;ב;נ;(35, 3, 19, 6, 6085)
(35, 3, 19, 23, 6102);צ;ו;א;מ;ח;י;ל;מ;ת;(35, 3, 19, 15, 6094)
(35, 3, 19, 32, 6111);א;י;ה;ו;פ;נ;א;ם;ל;(35, 3, 19, 24, 6103)
(35, 3, 19, 41, 6120);ר;ד;ש;ל;ע;ו;נ;ת;ש;(35, 3, 19, 33, 6112)
(35, 3, 19, 50, 6129);ד;ב;ע;ו;ך;ש;י;מ;ך;(35, 3, 19, 42, 6121)
(35, 3, 19, 59, 6138);מ;א;ו;ה;נ;ע;ו;ג;נ;(35, 3, 19, 51, 6130)
(35, 3, 19, 68, 6147);ו;ת;א;ל;א;ז;מ;ל;ר;(35, 3, 19, 60, 6139)
(35, 3, 19, 77, 6156);ע;ה;ע;ב;ש;ד;ח;א;נ;(35, 3, 19, 69, 6148)
(35, 3, 19, 86, 6165);ז;מ;ל;ה;ז;ח;י;ד;ל;(35, 3, 19, 78, 6157)
(35, 3, 20, 7, 6174);ן;י;ר;ב;ג;ל;ו;ה;י;(35, 3, 19, 87, 6166)
(35, 3, 20, 16, 6183);י;ד;ל;י;ח;י;ר;ב;ג;(35, 3, 20, 8, 6175)
(35, 3, 20, 25, 6192);ל;ר;מ;א;ה;ל;י;ח;ב;(35, 3, 20, 17, 6184)
(35, 3, 20, 34, 6201);ך;ר;ד;ש;ל;ה;ת;פ;כ;(35, 3, 20, 26, 6193)
(35, 3, 20, 43, 6210);נ;ד;ב;ע;ו;ך;ש;י;מ;(35, 3, 20, 35, 6202)
(35, 3, 20, 52, 6219);א;ל;א;מ;ר;מ;ל;ו;ג;(35, 3, 20, 44, 6211)
(35, 3, 20, 61, 6228);ק;י;א;ר;ו;נ;ן;ו;ת;(35, 3, 20, 53, 6220)
(35, 3, 21, 6, 6237);ג;ן;י;ד;א;ב;א;ת;ד;(35, 3, 20, 62, 6229)
(35, 3, 21, 15, 6246);פ;כ;ך;ל;א;א;י;ר;ב;(35, 3, 21, 7, 6238)
(35, 3, 21, 24, 6255);ה;י;ל;ב;ר;ס;ב;ו;ת;(35, 3, 21, 16, 6247)
(35, 3, 21, 33, 6264);ו;ה;י;ש;י;ט;פ;ן;ו;(35, 3, 21, 25, 6256)
(35, 3, 21, 42, 6273);ו;ה;ת;ל;ב;ר;כ;ו;ן;(35, 3, 21, 34, 6265)
(35, 3, 21, 51, 6282);ן;ו;ה;י;ש;ב;ל;ו;ן;(35, 3, 21, 43, 6274)
(35, 3, 21, 60, 6291);א;ו;ג;ל;ו;י;מ;ר;ו;(35, 3, 21, 52, 6283)
(35, 3, 21, 69, 6300);י;א;ר;ו;נ;ן;ו;ת;א;(35, 3, 21, 61, 6292)
(35, 3, 22, 5, 6309);ל;ב;ק;ל;כ;א;ת;ד;ק;(35, 3, 21, 70, 6301)
(35, 3, 22, 14, 6318);ל;מ;י;ד;ן;מ;ה;נ;ד;(35, 3, 22, 6, 6310)
(35, 3, 22, 23, 6327);פ;צ;ח;מ;א;כ;ל;מ;ת;(35, 3, 22, 15, 6319)
(35, 3, 22, 32, 6336);ז;א;א;נ;ו;ת;א;ו;ה;(35, 3, 22, 24, 6328)
(35, 3, 22, 41, 6345);ר;ב;ג;א;ר;י;ת;י;ה;(35, 3, 22, 33, 6337)
(35, 3, 22, 50, 6354);ס;ה;י;ד;ך;ל;א;א;י;(35, 3, 22, 42, 6346)
(35, 3, 22, 59, 6363);י;מ;ך;ר;ד;ש;ל;ו;ק;(35, 3, 22, 51, 6355)
(35, 3, 22, 68, 6372);ו;ג;נ;ד;ב;ע;ו;ך;ש;(35, 3, 22, 60, 6364)
(35, 3, 22, 77, 6381);ב;ש;ן;ו;מ;ה;ל;ט;ק;(35, 3, 22, 69, 6373)
(35, 3, 22, 86, 6390);א;ר;ו;נ;י;ד;א;ב;י;(35, 3, 22, 78, 6382)
(35, 3, 23, 9, 6399);ך;ל;א;א;י;ר;ב;ג;ו;(35, 3, 23, 1, 6391)
(35, 3, 23, 18, 6408);ר;ד;ש;ן;ו;ה;ת;ל;ת;(35, 3, 23, 10, 6400)
(35, 3, 23, 27, 6417);ד;ב;ע;ו;ך;ש;י;מ;ך;(35, 3, 23, 19, 6409)
(35, 3, 23, 36, 6426);ג;ל;ו;ל;פ;נ;ו;ג;נ;(35, 3, 23, 28, 6418)
(35, 3, 23, 45, 6435);ר;ו;נ;ן;ו;ת;א;א;ו;(35, 3, 23, 37, 6427)
(35, 3, 23, 54, 6444);פ;כ;מ;א;ת;ד;ק;י;א;(35, 3, 23, 46, 6436)
(35, 3, 24, 6, 6453);ב;נ;ן;י;ד;א;ן;י;ת;(35, 3, 23, 55, 6445)
(35, 3, 24, 15, 6462);כ;ל;מ;ר;צ;נ;ד;כ;ו;(35, 3, 24, 7, 6454)
(35, 3, 24, 24, 6471);ה;ב;ם;ק;ו;ה;ו;ת;א;(35, 3, 24, 16, 6463)
(35, 3, 24, 33, 6480);ו;ה;נ;ע;ה;ל;ה;ב;ת;(35, 3, 24, 25, 6472)
(35, 3, 24, 42, 6489);ו;ר;ב;ד;ה;ל;ר;מ;א;(35, 3, 24, 34, 6481)
(35, 3, 24, 51, 6498);י;ר;ב;ג;א;ל;ה;י;ה;(35, 3, 24, 43, 6490)
(35, 3, 24, 60, 6507);נ;י;מ;ר;א;ת;ל;ת;ן;(35, 3, 24, 52, 6499)
(35, 3, 24, 69, 6516);א;ר;ו;נ;א;ו;ג;ל;א;(35, 3, 24, 61, 6508)
(35, 3, 24, 78, 6525);י;נ;ע;ן;י;ת;פ;כ;מ;(35, 3, 24, 70, 6517)
(35, 3, 24, 87, 6534);מ;ל;ן;י;ר;מ;א;ו;ן;(35, 3, 24, 79, 6526)
(35, 3, 24, 96, 6543);מ;א;ב;י;צ;י;א;כ;ל;(35, 3, 24, 88, 6535)
(35, 3, 25, 6, 6552);מ;א;ו;ה;נ;ע;א;כ;ל;(35, 3, 24, 97, 6544)
(35, 3, 25, 15, 6561);ה;ז;ח;ה;נ;א;א;ה;ר;(35, 3, 25, 7, 6553)
(35, 3, 25, 24, 6570);ע;ב;ר;א;ן;י;ר;ב;ג;(35, 3, 25, 16, 6562)
(35, 3, 25, 33, 6579);כ;ל;ה;מ;ן;י;ר;ש;ה;(35, 3, 25, 25, 6571)
(35, 3, 25, 42, 6588);ר;ו;נ;א;ו;ג;ב;ן;י;(35, 3, 25, 34, 6580)
(35, 3, 25, 51, 6597);י;א;א;ל;ל;ב;ח;ו;א;(35, 3, 25, 43, 6589)
(35, 3, 25, 60, 6606);ו;ר;ו;ן;ו;ה;ב;י;ת;(35, 3, 25, 52, 6598)
(35, 3, 25, 69, 6615);א;י;ע;י;ב;ר;י;ד;ה;(35, 3, 25, 61, 6607)
(35, 3, 25, 78, 6624);ה;ל;א;ר;ב;ל;ה;מ;ד;(35, 3, 25, 70, 6616)
(35, 3, 26, 7, 6633);ר;ק;ן;י;ד;א;ב;ן;י;(35, 3, 25, 79, 6625)
(35, 3, 26, 16, 6642);ר;צ;נ;ד;כ;ו;ב;נ;ב;(35, 3, 26, 8, 6634)
(35, 3, 26, 25, 6651);נ;ן;ו;ת;א;ע;ר;ת;ל;(35, 3, 26, 17, 6643)
(35, 3, 26, 34, 6660);ע;א;ת;ד;ק;י;א;ר;ו;(35, 3, 26, 26, 6652)
(35, 3, 26, 43, 6669);ר;ד;ש;ר;מ;א;ו;ה;נ;(35, 3, 26, 35, 6661)
(35, 3, 26, 52, 6678);ד;ב;ע;ו;ך;ש;י;מ;ך;(35, 3, 26, 44, 6670)
(35, 3, 26, 61, 6687);י;ה;ו;ד;ב;ע;ו;ג;נ;(35, 3, 26, 53, 6679)
(35, 3, 26, 70, 6696);י;ל;ע;א;ה;ל;א;י;ד;(35, 3, 26, 62, 6688)
(35, 3, 26, 79, 6705);ב;ו;ת;א;ו;ו;ק;פ;א;(35, 3, 26, 71, 6697)
(35, 3, 26, 88, 6714);ן;י;ק;פ;נ;ן;י;ד;א;(35, 3, 26, 80, 6706)
(35, 3, 26, 97, 6723);ו;ך;ש;י;מ;ך;ר;ד;ש;(35, 3, 26, 89, 6715)
(35, 3, 26, 106, 6732);ג;ן;מ;ו;ג;נ;ד;ב;ע;(35, 3, 26, 98, 6724)
(35, 3, 27, 3, 6741);ת;מ;ו;א;ר;ו;נ;א;ו;(35, 3, 26, 107, 6733)
(35, 3, 27, 12, 6750);ד;ש;ח;א;ן;י;ש;נ;כ;(35, 3, 27, 4, 6742)
(35, 3, 27, 21, 6759);י;נ;ג;ס;א;י;נ;פ;ר;(35, 3, 27, 13, 6751)
(35, 3, 27, 30, 6768);ה;ו;א;ת;ו;ח;פ;ו;א;(35, 3, 27, 22, 6760)
(35, 3, 27, 39, 6777);ח;א;כ;ל;מ;י;ר;ב;ד;(35, 3, 27, 31, 6769)
(35, 3, 27, 48, 6786);א;י;ר;ב;ג;ל;ן;י;ז;(35, 3, 27, 40, 6778)
(35, 3, 27, 57, 6795);ל;ש;א;ל;י;ד;ך;ל;א;(35, 3, 27, 49, 6787)
(35, 3, 27, 66, 6804);מ;ש;ג;ב;א;ר;ו;נ;ט;(35, 3, 27, 58, 6796)
(35, 3, 27, 75, 6813);א;ר;ר;ע;ש;ו;ן;ו;ה;(35, 3, 27, 67, 6805)
(35, 3, 27, 84, 6822);ח;ת;ה;א;ל;ן;ו;ה;ש;(35, 3, 27, 76, 6814)
(35, 3, 27, 93, 6831);ה;י;ל;ב;ר;ס;ו;ך;ר;(35, 3, 27, 85, 6823)
(35, 3, 27, 102, 6840);ר;ו;ו;נ;ש;א;ל;ן;ו;(35, 3, 27, 94, 6832)
(35, 3, 27, 111, 6849);ד;ע;א;ל;ר;ו;נ;ח;י;(35, 3, 27, 103, 6841)
(35, 3, 28, 4, 6858);נ;ה;נ;ע;ן;ו;ה;ב;ת;(35, 3, 27, 112, 6850)
(35, 3, 28, 13, 6867);א;ו;ר;צ;נ;ד;כ;ו;ב;(35, 3, 28, 5, 6859)
(35, 3, 28, 22, 6876);ה;ל;א;ך;י;ר;ב;ר;מ;(35, 3, 28, 14, 6868)
(35, 3, 28, 31, 6885);ך;ר;ד;ש;י;ד;ן;ו;ה;(35, 3, 28, 23, 6877)
(35, 3, 28, 40, 6894);נ;ד;ב;ע;ו;ך;ש;י;מ;(35, 3, 28, 32, 6886)
(35, 3, 28, 49, 6903);ל;מ;ח;ל;ש;י;ד;ו;ג;(35, 3, 28, 41, 6895)
(35, 3, 28, 58, 6912);ל;ב;ז;י;ש;ו;ה;כ;א;(35, 3, 28, 50, 6904)
(35, 3, 28, 67, 6921);ה;י;ד;י;ה;ו;ד;ב;ע;(35, 3, 28, 59, 6913)
(35, 3, 28, 76, 6930);ה;ו;ל;ע;ו;צ;ח;ר;ת;(35, 3, 28, 68, 6922)
(35, 3, 28, 85, 6939);א;כ;ל;מ;ת;ל;מ;ו;י;(35, 3, 28, 77, 6931)
(35, 3, 28, 94, 6948);ו;ב;ה;י;ו;ו;י;נ;ש;(35, 3, 28, 86, 6940)
(35, 3, 28, 103, 6957);י;ד;ן;ו;ה;י;מ;ש;ג;(35, 3, 28, 95, 6949)
(35, 3, 28, 112, 6966);ו;ן;ו;ח;ל;פ;י;א;ל;(35, 3, 28, 104, 6958)
(35, 3, 28, 121, 6975);ל;ן;ו;ד;ג;ס;י;א;ל;(35, 3, 28, 113, 6967)
(35, 3, 28, 130, 6984);ל;ן;ה;ל;ה;ל;א;ל;כ;(35, 3, 28, 122, 6976)
(35, 3, 29, 3, 6993);נ;מ;ו;ן;ו;ה;ה;ל;א;(35, 3, 28, 131, 6985)
(35, 3, 29, 12, 7002);י;ד;ם;ע;ט;ם;י;ש;י;(35, 3, 29, 4, 6994)
(35, 3, 29, 21, 7011);ל;ו;ה;מ;א;ם;ע;ל;כ;(35, 3, 29, 13, 7003)
(35, 3, 29, 30, 7020);ש;ר;מ;א;י;י;ד;ן;ש;(35, 3, 29, 22, 7012)
(35, 3, 29, 39, 7029);ו;ה;ה;ל;א;ל;ע;ה;ל;(35, 3, 29, 31, 7021)
(35, 3, 29, 48, 7038);י;מ;ך;ר;ד;ש;י;ד;ן;(35, 3, 29, 40, 7030)
(35, 3, 29, 57, 7047);ו;ג;נ;ד;ב;ע;ו;ך;ש;(35, 3, 29, 49, 7039)
(35, 3, 29, 66, 7056);ע;ת;י;ן;י;מ;ד;ה;א;(35, 3, 29, 58, 7048)
(35, 3, 29, 75, 7065);ו;נ;ה;ת;י;ב;ו;ד;ב;(35, 3, 29, 67, 7057)
(35, 3, 29, 84, 7074);ל;כ;ה;ו;ת;ש;י;י;ל;(35, 3, 29, 76, 7066)
(35, 3, 29, 93, 7083);י;א;א;ל;י;ד;ל;ב;ק;(35, 3, 29, 85, 7075)
(35, 3, 29, 102, 7092);ן;ר;ח;א;ה;ל;א;י;ת;(35, 3, 29, 94, 7084)
(35, 3, 29, 111, 7101);ל;צ;ה;ל;ל;כ;י;י;ד;(35, 3, 29, 103, 7093)
(35, 3, 30, 4, 7110);י;ד;א;ב;ה;נ;ד;כ;ה;(35, 3, 29, 112, 7102)
(35, 3, 30, 13, 7119);ח;ל;צ;ה;א;כ;ל;מ;ן;(35, 3, 30, 5, 7111)
(35, 3, 30, 22, 7128);ך;ש;י;מ;ך;ר;ד;ש;ל;(35, 3, 30, 14, 7120)
(35, 3, 30, 31, 7137);מ;ב;ו;ג;נ;ד;ב;ע;ו;(35, 3, 30, 23, 7129)
(35, 3, 31, 2, 7146);ב;נ;ל;ב;ב;ת;נ;י;ד;(35, 3, 30, 32, 7138)
(35, 3, 31, 11, 7155);כ;ל;מ;ר;צ;נ;ד;כ;ו;(35, 3, 31, 3, 7147)
(35, 3, 31, 20, 7164);א;י;מ;מ;ע;ל;כ;ל;א;(35, 3, 31, 12, 7156)
(35, 3, 31, 29, 7173);י;נ;ש;ל;ו;א;י;מ;א;(35, 3, 31, 21, 7165)
(35, 3, 31, 38, 7182);ב;ן;י;ר;א;ד;י;ד;א;(35, 3, 31, 30, 7174)
(35, 3, 31, 47, 7191);מ;ל;ש;א;ע;ר;א;ל;כ;(35, 3, 31, 39, 7183)
(35, 3, 32, 2, 7200);ת;א;א;ג;ש;י;ן;ו;כ;(35, 3, 31, 48, 7192)
(35, 3, 32, 11, 7209);ד;א;י;ה;מ;ת;ו;א;י;(35, 3, 32, 3, 7201)
(35, 3, 32, 20, 7218);ל;א;י;מ;ע;ד;ב;ע;י;(35, 3, 32, 12, 7210)
(35, 3, 32, 29, 7227);ר;פ;ש;א;י;ל;ע;א;ה;(35, 3, 32, 21, 7219)
(35, 3, 32, 38, 7236);י;ו;ח;ה;ל;י;מ;ד;ק;(35, 3, 32, 30, 7228)
(35, 3, 33, 8, 7245);ה;מ;כ;י;ה;ו;ת;א;ה;(35, 3, 32, 39, 7237)
(35, 3, 33, 17, 7254);מ;ת;ו;ן;י;ב;ר;ב;ר;(35, 3, 33, 9, 7246)
(35, 3, 33, 26, 7263);ק;ת;ה;מ;כ;י;ה;ו;ה;(35, 3, 33, 18, 7255)
(35, 3, 33, 35, 7272);ת;ו;כ;ל;מ;ן;י;פ;י;(35, 3, 33, 27, 7264)
(35, 3, 33, 44, 7281);ם;ל;ע;ת;ו;כ;ל;מ;ה;(35, 3, 33, 36, 7273)
(35, 3, 33, 53, 7290);ד;ם;ע;ה;נ;ט;ל;ש;ו;(35, 3, 33, 45, 7282)
(35, 4, 1, 5, 7299);ב;נ;ה;נ;א;ר;ד;ו;ר;(35, 3, 33, 54, 7291)
(35, 4, 1, 14, 7308);ה;ל;ש;ר;צ;נ;ד;כ;ו;(35, 4, 1, 6, 7300)
(35, 4, 1, 23, 7317);י;ת;י;ב;ב;ת;י;ו;ה;(35, 4, 1, 15, 7309)
(35, 4, 1, 32, 7326);כ;י;ה;ב;ן;נ;ע;ר;ו;(35, 4, 1, 24, 7318)
(35, 4, 2, 7, 7335);ת;י;ז;ח;ם;ל;ח;י;ל;(35, 4, 1, 33, 7327)
(35, 4, 2, 16, 7344);ו;י;נ;נ;ל;ח;ד;י;ו;(35, 4, 2, 8, 7336)
(35, 4, 2, 25, 7353);מ;ל;ע;ן;י;ר;ה;ר;ה;(35, 4, 2, 17, 7345)
(35, 4, 2, 34, 7362);י;ו;ז;ח;ו;י;ב;כ;ש;(35, 4, 2, 26, 7354)
(35, 4, 2, 43, 7371);נ;ל;ה;ב;י;י;ש;א;ר;(35, 4, 2, 35, 7363)
(35, 4, 3, 7, 7380);ם;י;ש;י;נ;מ;ו;י;נ;(35, 4, 2, 44, 7372)
(35, 4, 3, 16, 7389);ה;ל;ע;נ;ה;ל;ם;ע;ט;(35, 4, 3, 8, 7381)
(35, 4, 3, 25, 7398);כ;ח;ל;כ;ל;י;מ;ד;ק;(35, 4, 3, 17, 7390)
(35, 4, 3, 34, 7407);פ;י;ד;ל;ב;ב;י;מ;י;(35, 4, 3, 26, 7399)
(35, 4, 3, 43, 7416);ו;ה;י;א;מ;ל;ח;ר;ש;(35, 4, 3, 35, 7408)
(35, 4, 4, 4, 7425);י;ד;א;ב;י;נ;נ;ע;ד;(35, 4, 3, 44, 7417)
(35, 4, 4, 13, 7434);ט;ר;ח;ן;י;ל;ל;ע;ן;(35, 4, 4, 5, 7426)
(35, 4, 4, 22, 7443);כ;א;י;פ;ש;א;א;י;מ;(35, 4, 4, 14, 7435)
(35, 4, 4, 31, 7452);י;ר;ז;ג;ו;א;י;ד;ש;(35, 4, 4, 23, 7444)
(35, 4, 4, 40, 7461);ר;מ;א;א;מ;ל;ח;ו;א;(35, 4, 4, 32, 7453)
(35, 4, 4, 49, 7470);ו;ה;י;מ;ד;ק;ה;נ;א;(35, 4, 4, 41, 7462)
(35, 4, 4, 58, 7479);מ;א;ל;ה;ר;ש;פ;ו;ן;(35, 4, 4, 50, 7471)
(35, 4, 5, 1, 7488);ו;י;ל;ן;י;ע;ד;ו;ה;(35, 4, 4, 59, 7480)
(35, 4, 5, 10, 7497);ל;ע;ן;י;ר;ח;א;ד;ע;(35, 4, 5, 2, 7489)
(35, 4, 5, 19, 7506);ל;א;י;נ;ד;י;מ;ד;ק;(35, 4, 5, 11, 7498)
(35, 4, 5, 28, 7515);ש;ט;ל;ב;ה;מ;ש;י;ד;(35, 4, 5, 20, 7507)
(35, 4, 5, 37, 7524);ה;ל;א;ם;ש;כ;ר;צ;א;(35, 4, 5, 29, 7516)
(35, 4, 5, 46, 7533);ל;א;ח;ו;ר;י;ד;ו;י;(35, 4, 5, 38, 7525)
(35, 4, 5, 55, 7542);ן;י;ש;י;ד;ק;ן;י;ה;(35, 4, 5, 47, 7534)
(35, 4, 5, 64, 7551);ד;ק;א;מ;ל;ח;ו;ה;ב;(35, 4, 5, 56, 7543)
(35, 4, 6, 1, 7560);ב;ת;ר;מ;א;י;ה;ו;מ;(35, 4, 5, 65, 7552)
(35, 4, 6, 10, 7569);ח;ב;ר;ר;צ;א;ש;ט;ל;(35, 4, 6, 2, 7561)
(35, 4, 6, 19, 7578);נ;א;י;ד;א;י;מ;ט;ר;(35, 4, 6, 11, 7570)
(35, 4, 6, 28, 7587);ו;ר;י;ד;ת;ע;ד;י;ה;(35, 4, 6, 20, 7579)
(35, 4, 6, 37, 7596);י;ד;ק;ן;י;ה;ל;א;ח;(35, 4, 6, 29, 7588)
(35, 4, 6, 46, 7605);ר;ל;כ;ו;ך;ב;ן;י;ש;(35, 4, 6, 38, 7597)
(35, 4, 6, 55, 7614);ח;ך;ל;ס;נ;א;א;ל;ז;(35, 4, 6, 47, 7606)
(35, 4, 6, 64, 7623);י;ד;י;מ;ל;ח;י;ו;ז;(35, 4, 6, 56, 7615)
(35, 4, 6, 73, 7632);ה;ר;ש;פ;ו;ת;י;ז;ח;(35, 4, 6, 65, 7624)
(35, 4, 7, 6, 7641);ר;י;ו;ז;ח;ו;ר;מ;א;(35, 4, 6, 74, 7633)
(35, 4, 7, 15, 7650);ב;כ;ש;מ;ל;ע;י;ש;א;(35, 4, 7, 7, 7642)
(35, 4, 7, 24, 7659);ו;ת;י;ו;ה;ה;ז;ח;י;(35, 4, 7, 16, 7651)
(35, 4, 7, 33, 7668);ג;ב;ן;ל;י;א;ו;ל;א;(35, 4, 7, 25, 7660)
(35, 4, 7, 42, 7677);ו;ר;ו;א;ע;ר;א;א;ו;(35, 4, 7, 34, 7669)
(35, 4, 8, 3, 7686);ה;ב;ר;א;י;ג;ש;ה;מ;(35, 4, 7, 43, 7678)
(35, 4, 8, 12, 7695);ף;ק;ת;ו;א;נ;ל;י;א;(35, 4, 8, 4, 7687)
(35, 4, 8, 21, 7704);א;ט;מ;י;ה;מ;ו;ר;ו;(35, 4, 8, 13, 7696)
(35, 4, 8, 30, 7713);ו;ז;ח;ו;א;י;מ;ש;ל;(35, 4, 8, 22, 7705)
(35, 4, 8, 39, 7722);א;ל;כ;ף;ו;ס;ל;ה;ת;(35, 4, 8, 31, 7714)
(35, 4, 9, 6, 7731);פ;ש;ה;י;פ;ע;א;ע;ר;(35, 4, 8, 40, 7723)
(35, 4, 9, 15, 7740);ג;ש;ה;ב;נ;א;ו;ר;י;(35, 4, 9, 7, 7732)
(35, 4, 9, 24, 7749);כ;ל;ן;ו;ז;מ;ו;א;י;(35, 4, 9, 16, 7741)
(35, 4, 9, 33, 7758);ה;ו;ת;ח;ת;ה;ב;א;ל;(35, 4, 9, 25, 7750)
(35, 4, 9, 42, 7767);ת;ו;י;ח;ל;ל;ט;ת;י;(35, 4, 9, 34, 7759)
(35, 4, 9, 51, 7776);ו;פ;נ;ע;ב;ו;א;ר;ב;(35, 4, 9, 43, 7768)
(35, 4, 9, 60, 7785);פ;צ;ן;ו;ר;ד;י;י;ה;(35, 4, 9, 52, 7777)
(35, 4, 9, 69, 7794);נ;מ;ו;א;י;מ;ש;י;ר;(35, 4, 9, 61, 7786)
(35, 4, 9, 78, 7803);ב;ל;כ;ן;י;ז;ת;י;ה;(35, 4, 9, 70, 7795)
(35, 4, 10, 6, 7812);י;ו;ה;ה;ז;ח;א;ר;ש;(35, 4, 9, 79, 7804)
(35, 4, 10, 15, 7821);ש;א;ר;י;ו;ז;ח;ב;ת;(35, 4, 10, 7, 7813)
(35, 4, 10, 24, 7830);ו;י;ב;כ;ש;מ;ל;ע;י;(35, 4, 10, 16, 7822)
(35, 4, 10, 33, 7839);ד;ק;ו;ר;י;ע;ו;ל;א;(35, 4, 10, 25, 7831)
(35, 4, 10, 42, 7848);נ;א;י;מ;ש;ן;מ;ש;י;(35, 4, 10, 34, 7840)
(35, 4, 11, 7, 7857);ל;י;ח;ב;א;ר;ק;ת;ח;(35, 4, 10, 43, 7849)
(35, 4, 11, 16, 7866);ו;ד;ג;ר;מ;א;ן;כ;ו;(35, 4, 11, 8, 7858)
(35, 4, 11, 25, 7875);צ;צ;ק;ו;א;נ;ל;י;א;(35, 4, 11, 17, 7867)
(35, 4, 11, 34, 7884);ת;א;י;ה;ו;פ;נ;ע;ו;(35, 4, 11, 26, 7876)
(35, 4, 11, 43, 7893);ד;ב;ו;ה;י;פ;ע;ו;ר;(35, 4, 11, 35, 7885)
(35, 4, 11, 52, 7902);ד;נ;ת;ה;ב;נ;א;ו;ר;(35, 4, 11, 44, 7894)
(35, 4, 11, 61, 7911);ח;ת;ן;מ;א;ת;ו;י;ח;(35, 4, 11, 53, 7903)
(35, 4, 11, 70, 7920);י;ר;פ;צ;ו;י;ה;ו;ת;(35, 4, 11, 62, 7912)
(35, 4, 11, 79, 7929);י;ה;ו;פ;נ;ע;ן;מ;א;(35, 4, 11, 71, 7921)
(35, 4, 12, 9, 7938);ש;ר;ש;ר;ק;ע;ם;ר;ב;(35, 4, 12, 1, 7930)
(35, 4, 12, 18, 7947);ש;א;ע;ר;א;ב;י;ה;ו;(35, 4, 12, 10, 7939)
(35, 4, 12, 27, 7956);ר;ו;ס;א;ב;ו;ו;ק;ב;(35, 4, 12, 19, 7948)
(35, 4, 12, 36, 7965);ח;נ;ו;ל;ז;ר;פ;י;ד;(35, 4, 12, 28, 7957)
(35, 4, 12, 45, 7974);ב;י;ד;א;א;ת;ד;ב;ש;(35, 4, 12, 37, 7966)
(35, 4, 12, 54, 7983);י;מ;ש;ל;ט;ב;ו;א;ר;(35, 4, 12, 46, 7975)
(35, 4, 12, 63, 7992);ם;ע;ו;ע;ב;ט;צ;י;א;(35, 4, 12, 55, 7984)
(35, 4, 12, 72, 8001);ה;ק;ל;ח;א;ת;ו;י;ח;(35, 4, 12, 64, 7993)
(35, 4, 13, 1, 8010);ל;א;ע;ר;א;ב;ש;ע;ב;(35, 4, 12, 73, 8002)
(35, 4, 13, 10, 8019);ש;ו;נ;א;ן;מ;ה;ב;ב;(35, 4, 13, 2, 8011)
(35, 4, 13, 19, 8028);ב;ל;ו;ן;ו;נ;ש;י;א;(35, 4, 13, 11, 8020)
(35, 4, 13, 28, 8037);ה;י;ת;י;ה;ו;י;ח;ב;(35, 4, 13, 20, 8029)
(35, 4, 13, 37, 8046);ע;ה;ע;ב;ש;ו;ה;ל;ב;(35, 4, 13, 29, 8038)
(35, 4, 13, 46, 8055);ו;פ;ל;ח;י;ן;י;נ;ד;(35, 4, 13, 38, 8047)
